,publish_time,title,channel_name,tags_count,views_count,likes_count,dislikes_count,comments_count,duration_sec,published_date,published_time_UTC,subscribers
562,2020-06-09T14:53:51Z,참고하기도 참고 하기도 싫었다 (playlist),thanks for coming.,8,150738,5341,24,1019.0,3719,2020-06-09,14:53:51,277000.0
563,2020-03-29T15:03:24Z,시간 나서가 아니라 시간 내서 (playlist),thanks for coming.,10,144492,4455,22,1082.0,3787,2020-03-29,15:03:24,277000.0
564,2020-04-29T15:30:01Z,쉬운 거라곤 아쉬운 것들뿐이고 (playlist),thanks for coming.,11,144341,3991,21,885.0,3676,2020-04-29,15:30:01,277000.0
565,2020-02-19T09:30:04Z,잠재력 말고 잠이랑 재력 (playlist),thanks for coming.,10,144157,4050,21,786.0,3952,2020-02-19,09:30:04,277000.0
566,2020-01-31T15:05:09Z,네 말의 온도차에 감기가 걸린거야 (playlist),thanks for coming.,10,140039,4438,23,455.0,3846,2020-01-31,15:05:09,277000.0
567,2020-01-24T11:56:03Z,특별하지 않은 하루가 더 특별해 (playlist),thanks for coming.,19,139527,3367,16,286.0,3835,2020-01-24,11:56:03,277000.0
568,2020-02-10T23:00:04Z,지겹다 오늘 뭐 입지 (playlist),thanks for coming.,10,139040,3779,19,541.0,3769,2020-02-10,23:00:04,277000.0
569,2020-11-18T13:30:10Z,조금 급하더라도 조급하진 않았으면 했다 (playlist),thanks for coming.,12,138879,4013,16,813.0,3715,2020-11-18,13:30:10,277000.0
570,2020-04-20T09:15:02Z,보이지는 않지만 있는 거겠지 (playlist),thanks for coming.,28,130818,4166,14,854.0,3714,2020-04-20,09:15:02,277000.0
571,2020-09-18T09:45:00Z,마음의 안정은 아무것도 안 정해야 나와 (playlist),thanks for coming.,11,129485,3558,23,1145.0,3809,2020-09-18,09:45:00,277000.0
572,2020-02-21T11:32:04Z,오늘은 없던 약속을 취소해야겠어 (playlist),thanks for coming.,10,129110,3677,29,778.0,3955,2020-02-21,11:32:04,277000.0
573,2020-02-01T10:37:35Z,기분이 내키는 건 어떤 기분일까 (playlist),thanks for coming.,10,128806,3027,17,382.0,3667,2020-02-01,10:37:35,277000.0
574,2020-06-30T15:26:45Z,기대는 많은데 기댈 곳은 없나요 (playlist),thanks for coming.,11,127056,4493,22,986.0,3814,2020-06-30,15:26:45,277000.0
575,2020-12-03T15:30:11Z,자려고 하는 마음 때문에 잠이 오지 않아 (playlist),thanks for coming.,4,126505,4534,22,981.0,3724,2020-12-03,15:30:11,277000.0
576,2021-01-15T15:00:09Z,하고 싶은 게 있어서 방황하는 거였다 (playlist),thanks for coming.,11,121280,3916,21,900.0,3685,2021-01-15,15:00:09,277000.0
577,2020-01-07T09:01:09Z,내 방에 아무도 들어오지 마 (playlist),thanks for coming.,11,120118,3666,18,265.0,3742,2020-01-07,09:01:09,277000.0
578,2020-05-22T15:37:32Z,하루는 긴데 일주일은 짧게 느껴져 (playlist),thanks for coming.,10,114634,3408,21,601.0,3694,2020-05-22,15:37:32,277000.0
579,2021-02-13T03:30:06Z,내 이상은 전혀 이상하지 않았다 (playlist),thanks for coming.,9,114245,3418,18,744.0,3687,2021-02-13,03:30:06,277000.0
580,2020-09-27T14:00:06Z,인생은 쉬웠다가 아니라 쉬었다 가는 거지 (playlist),thanks for coming.,11,113263,3743,25,1121.0,3606,2020-09-27,14:00:06,277000.0
581,2020-10-19T14:00:05Z,미안한 마음보다 고마운 마음이길 바랐다 (playlist),thanks for coming.,11,112231,4605,21,1244.0,3607,2020-10-19,14:00:05,277000.0
582,2020-05-17T15:30:11Z,가만히 있는 게 도와주는 거라 했다(playlist),thanks for coming.,13,111960,3551,23,905.0,3804,2020-05-17,15:30:11,277000.0
583,2020-02-03T09:45:44Z,이딴 걸 고민하는 자체가 고민이야 (playlist),thanks for coming.,10,107306,2568,23,425.0,3786,2020-02-03,09:45:44,277000.0
584,2020-07-30T11:30:01Z,숨 가쁜 날이 지나가고 홀가분해졌다 (playlist),thanks for coming.,11,106331,3291,20,1008.0,3698,2020-07-30,11:30:01,277000.0
585,2020-08-10T14:00:02Z,알고 있었지만 내심 말해주길 바랐다 (playlist),thanks for coming.,15,105322,3050,23,775.0,3681,2020-08-10,14:00:02,277000.0
586,2021-02-03T13:45:01Z,삶의 목적이 아니라 삶이 목적이었다 (playlist),thanks for coming.,11,105220,3333,15,867.0,3768,2021-02-03,13:45:01,277000.0
587,2020-02-27T13:00:07Z,답이 없다는 건 문제가 없어서 아닐까 (playlist),thanks for coming.,10,103620,2618,9,960.0,3605,2020-02-27,13:00:07,277000.0
588,2019-12-31T17:19:27Z,위로의 말은 괜찮아요 (playlist),thanks for coming.,11,102855,2336,11,216.0,3632,2019-12-31,17:19:27,277000.0
589,2020-12-09T15:40:07Z,이상하게 기다리는 시간이 더 설렌다 (playlist),thanks for coming.,15,101872,3280,13,811.0,3661,2020-12-09,15:40:07,277000.0
590,2020-03-21T10:30:10Z,앞으로 나아가지 못해 밖으로 나가 (playlist),thanks for coming.,10,96028,2470,5,655.0,3655,2020-03-21,10:30:10,277000.0
591,2020-10-30T11:30:10Z,지는 게 이기는 거라 기대를 저버렸다 (playlist),thanks for coming.,11,94445,2923,8,729.0,3737,2020-10-30,11:30:10,277000.0
592,2020-01-05T11:25:22Z,혼자 너스레를 떨어볼까 함(playlist),thanks for coming.,11,92134,2333,12,158.0,3970,2020-01-05,11:25:22,277000.0
593,2020-03-16T13:45:02Z,내일 오늘의 내가 원망스러워 (playlist),thanks for coming.,10,91083,2383,10,701.0,3664,2020-03-16,13:45:02,277000.0
594,2020-06-16T15:00:22Z,"값진 하루여서, 무료할 수 없었다 (playlist)",thanks for coming.,8,91023,2452,13,683.0,3950,2020-06-16,15:00:22,277000.0
595,2021-02-06T15:32:22Z,숲을 보라고 나무라는 게 이상했다 (playlist),thanks for coming.,11,89776,2696,19,847.0,3631,2021-02-06,15:32:22,277000.0
596,2020-02-02T12:42:24Z,"미움받을 용기, 가진 적 없는데 (playlist)",thanks for coming.,10,89099,2408,21,424.0,3744,2020-02-02,12:42:24,277000.0
597,2020-01-04T12:33:00Z,아무도 모르면 청승 아니라 했다 (playlist),thanks for coming.,27,84177,1715,13,148.0,5575,2020-01-04,12:33:00,277000.0
598,2020-08-04T14:00:12Z,일어나지도 않은 일을 걱정하기 바쁘다 (playlist),thanks for coming.,11,83074,2138,16,735.0,3836,2020-08-04,14:00:12,277000.0
599,2020-06-05T12:30:01Z,아직 지금을 살기엔 서툰가보다 (playlist),thanks for coming.,10,82377,2228,15,696.0,3648,2020-06-05,12:30:01,277000.0
600,2021-01-20T15:15:01Z,확신이 없어서 금방 돌아올 수 있었다 (playlist),thanks for coming.,9,78647,2343,9,684.0,3664,2021-01-20,15:15:01,277000.0
601,2020-05-05T16:00:22Z,계산해보니깐 내가 쓴 돈 맞더라(playlist),thanks for coming.,10,78548,1886,10,734.0,3610,2020-05-05,16:00:22,277000.0
602,2020-05-09T06:45:01Z,멜론은 잘라 먹고 지니는 램프에 가둘 내적관종에게 (playlist),thanks for coming.,10,77497,1951,18,480.0,3619,2020-05-09,06:45:01,277000.0
603,2021-01-23T05:00:11Z,고마운 마음이어서 부담스럽지 않았다 (playlist),thanks for coming.,10,75472,1773,10,275.0,5016,2021-01-23,05:00:11,277000.0
604,2020-07-24T13:00:14Z,하지말아야 할 것을 하지 않았다 (playlist),thanks for coming.,13,74721,2397,8,511.0,3628,2020-07-24,13:00:14,277000.0
605,2020-02-17T14:11:50Z,위로가 된다는 게 위로가 되네 (playlist),thanks for coming.,10,73572,1994,10,539.0,3365,2020-02-17,14:11:50,277000.0
606,2021-01-09T14:00:44Z,혼자 힘든 게 아니란 걸 알려주고 싶었다 (playlist),thanks for coming.,11,72680,1802,11,622.0,3638,2021-01-09,14:00:44,277000.0
607,2021-02-25T13:00:15Z,기억은 나는 것보다 남는 게 좋더라고 (playlist),thanks for coming.,6,70007,1708,3,473.0,3767,2021-02-25,13:00:15,277000.0
608,2020-07-15T09:30:01Z,고민을 적었더니 고민이 적어졌다 (playlist),thanks for coming.,11,69455,2178,20,437.0,3959,2020-07-15,09:30:01,277000.0
609,2020-01-26T12:32:01Z,미안하지도 않은데 미안하다고 해서 미안 (playlist),thanks for coming.,20,68512,2106,10,0.0,3730,2020-01-26,12:32:01,277000.0
610,2020-01-09T09:00:05Z,그렇다고 지금의 내가 싫은 건 아니고 (playlist),thanks for coming.,11,65563,1558,12,128.0,3867,2020-01-09,09:00:05,277000.0
611,2020-07-20T13:30:13Z,남들에게 일상이 내게는 일탈이었다 (playlist),thanks for coming.,11,65278,2282,11,498.0,3141,2020-07-20,13:30:13,277000.0
612,2021-02-02T13:37:05Z,흥을 주체 못 하는 내적관종에게 (playlist),thanks for coming.,8,60186,1910,8,347.0,3518,2021-02-02,13:37:05,277000.0
613,2021-02-19T14:30:00Z,"미움을 산 적 없어, 아무도 팔지 않았거든 (playlist)",thanks for coming.,9,60120,1611,16,596.0,3787,2021-02-19,14:30:00,277000.0
614,2020-01-22T10:55:37Z,"엄마, 집에 있어서 약속이 없는거야 (playlist)",thanks for coming.,16,58498,2666,11,274.0,3302,2020-01-22,10:55:37,277000.0
615,2019-12-29T09:00:17Z,일년같은 하루를 마무리하며 (playlist),thanks for coming.,11,54002,1036,9,96.0,3423,2019-12-29,09:00:17,277000.0
616,2020-01-13T08:54:12Z,생각보다 치명적일 수 있었다 (playlist),thanks for coming.,11,46057,1620,10,132.0,3585,2020-01-13,08:54:12,277000.0
617,2020-01-23T11:03:44Z,"엄마, 나 태어났을 때 기분이 어땠어? (playlist)",thanks for coming.,19,27649,728,4,152.0,3869,2020-01-23,11:03:44,277000.0
618,2020-11-13T16:23:24Z,a playlist that will make you feel like the main character,UselessClout,21,3126695,131710,649,2600.0,2715,2020-11-13,16:23:24,70300.0
619,2021-01-09T22:45:04Z,a playlist that will make you feel like you're the Villain,UselessClout,25,1558794,62369,579,2138.0,4243,2021-01-09,22:45:04,70300.0
620,2021-01-20T20:41:10Z,a playlist of songs to sing in the shower,UselessClout,29,1037988,60546,386,972.0,4413,2021-01-20,20:41:10,70300.0
621,2020-09-29T06:09:42Z,songs that will make you feel like the main character - playlist,UselessClout,21,884545,46743,182,1087.0,1868,2020-09-29,06:09:42,70300.0
622,2020-12-06T18:45:00Z,songs that will make you feel like the main character - playlist,UselessClout,21,763446,27313,148,1108.0,3694,2020-12-06,18:45:00,70300.0
623,2020-11-26T23:05:08Z,A playlist for when you want to run away from home...,UselessClout,25,381746,25851,69,1407.0,3657,2020-11-26,23:05:08,70300.0
624,2020-12-12T18:07:18Z,songs that make you feel like you're in a coming of age movie - a playlist,UselessClout,22,354523,19402,66,326.0,3908,2020-12-12,18:07:18,70300.0
625,2021-02-19T17:45:00Z,a playlist of songs that make studying suck less,UselessClout,31,354305,21265,70,616.0,3766,2021-02-19,17:45:00,70300.0
626,2021-02-05T20:44:23Z,a playlist that will make you feel like the main character....PT. 2,UselessClout,22,245699,10310,56,256.0,3977,2021-02-05,20:44:23,70300.0
627,2020-10-18T15:15:03Z,a playlist that makes you feel like the sad side character,UselessClout,22,226367,16822,32,1257.0,1857,2020-10-18,15:15:03,70300.0
628,2020-10-24T17:59:01Z,Pov Playlist: You are walking home in the rain at 3am,UselessClout,27,192464,10376,29,848.0,1904,2020-10-24,17:59:01,70300.0
629,2021-02-10T16:37:03Z,a playlist for hopeless romantics - a sad slowed playlist,UselessClout,20,17103,1111,3,87.0,3436,2021-02-10,16:37:03,70300.0
630,2019-04-26T02:57:21Z,#Playlist II 샤워할때 들으면 수도세 폭발해서 엄마한테 등짝맞는 힙한 플레이리스트,yellow mixtape,3,4257928,61495,1493,3034.0,2120,2019-04-26,02:57:21,304000.0
631,2019-03-03T03:26:51Z,#Playlist ll 듣는 순간 귀르가즘 느껴지는 힙한 팝송 노래들,yellow mixtape,3,3507615,62701,802,2322.0,2023,2019-03-03,03:26:51,304000.0
632,2019-05-31T02:11:38Z,#Playlist ll 노동할 때 들으면 능률상승되는 플레이리스트,yellow mixtape,3,2303588,24090,548,1162.0,2315,2019-05-31,02:11:38,304000.0
633,2019-04-05T02:00:00Z,#Playlist II 귀에서 설레임이 봄봄 떨어지는 봄 팝송들,yellow mixtape,3,2065110,20482,379,850.0,2123,2019-04-05,02:00:00,304000.0
634,2020-04-01T23:00:16Z,#Playlist II 아침에 일어날 때 듣기 좋은 상쾌한 플레이리스트 💛,yellow mixtape,5,2019995,29856,742,1145.0,2065,2020-04-01,23:00:16,304000.0
635,2019-04-12T02:02:25Z,#Playlist II 레트로 감성이 듬뿍한 누디스코 팝송 10곡,yellow mixtape,3,1051523,22918,237,808.0,2565,2019-04-12,02:02:25,304000.0
636,2019-03-16T04:31:15Z,#Playlist ll 들썩들썩! 내적댄스 추게 되는 힙한 팝송 노래들,yellow mixtape,3,1017391,10076,247,468.0,2095,2019-03-16,04:31:15,304000.0
637,2019-09-15T15:56:23Z,#Playlist II 월요병 극복시켜주는 신나는 팝송 10곡,yellow mixtape,4,965663,9628,284,553.0,2033,2019-09-15,15:56:23,304000.0
638,2019-05-17T02:00:03Z,#Playlist II 운전대는 꽉! 잡고 고개만 살짝 좌우로 까딱까딱 흔들어보기!,yellow mixtape,3,896411,9250,215,532.0,2041,2019-05-17,02:00:03,304000.0
639,2019-04-19T02:00:02Z,#Playlist II 집중할 때 듣기 좋은 Lofi한 노래들,yellow mixtape,4,820134,11351,174,652.0,3492,2019-04-19,02:00:02,304000.0
640,2019-07-05T02:00:04Z,#Playlist ll 세련됨이 뚝뚝 떨어지는 스타일리쉬한 팝송,yellow mixtape,3,802190,8783,215,398.0,2491,2019-07-05,02:00:04,304000.0
641,2018-09-06T05:03:13Z,#Playlist ll 우울할 때 들으면 두둠칫 두둠칫 거리게 되는 신나는 팝송 노래 10곡,yellow mixtape,3,740652,9524,209,332.0,2119,2018-09-06,05:03:13,304000.0
642,2019-05-10T03:52:36Z,#Playlist ll 방구석을 런웨이로 만드는 베이스 가득한 감각적인 노래들,yellow mixtape,3,700221,12873,149,542.0,2901,2019-05-10,03:52:36,304000.0
643,2020-02-19T23:00:04Z,#Playlist II 느낌있게 리듬타고 싶을 때 듣기 좋은 플레이리스트,yellow mixtape,3,619124,7534,154,449.0,2310,2020-02-19,23:00:04,304000.0
644,2020-03-05T23:00:08Z,#Playlist II 다가올 봄을 기다리며 듣는 플레이리스트,yellow mixtape,3,551523,9023,123,473.0,2409,2020-03-05,23:00:08,304000.0
645,2019-01-04T11:50:13Z,#Playlist ll 따뜻한 이불속에서 발가락 꼼지락거리며 듣기 좋은 노래 10곡,yellow mixtape,3,538401,10082,135,396.0,2103,2019-01-04,11:50:13,304000.0
646,2019-01-07T15:14:26Z,#Playlist ll 편집샵에서 나올 법한 감각적인 트랜디한 노래들,yellow mixtape,3,528027,6627,104,212.0,2211,2019-01-07,15:14:26,304000.0
647,2019-10-07T13:44:57Z,"#Fatal II 짜릿해, 늘 새로워, 치명적인 게 최고야! by HS_J",yellow mixtape,4,499052,9531,106,571.0,1934,2019-10-07,13:44:57,304000.0
648,2019-03-29T02:00:00Z,#Playlist II 반짝반짝 빛나고 있는 당신을 위한 팝송들,yellow mixtape,0,494215,6627,122,516.0,2095,2019-03-29,02:00:00,304000.0
649,2019-03-14T14:37:12Z,#Playlist ll 자신감이 뿜뿜 솟구치는 힙한 팝송 노래들,yellow mixtape,3,457531,6372,129,313.0,1969,2019-03-14,14:37:12,304000.0
650,2020-03-25T23:15:02Z,"#Playlist II 씰룩씰룩, 오늘은 엉덩이가 가출하는 날",yellow mixtape,3,455930,5143,123,296.0,2052,2020-03-25,23:15:02,304000.0
651,2019-08-02T02:00:02Z,"#Playlist II 앞으로 가느라 고생 많았으니까, 이제는 잠깐 쉬어가요 우리 🌈",yellow mixtape,3,414681,5976,101,343.0,1987,2019-08-02,02:00:02,304000.0
652,2019-07-12T02:00:01Z,#Playlist ll 오늘의 노래 날씨는 맑음,yellow mixtape,2,410287,5164,94,351.0,2098,2019-07-12,02:00:01,304000.0
653,2019-08-23T02:00:09Z,#Playlist II 이걸 듣는 너의 몸은 아마 '휘청휘청',yellow mixtape,4,406388,6791,95,452.0,2040,2019-08-23,02:00:09,304000.0
654,2020-01-16T23:00:09Z,#Playlist II 이 노래 듣고 당신이 행복했으면 정말 좋겠다. 💕,yellow mixtape,4,400872,5161,90,431.0,2396,2020-01-16,23:00:09,304000.0
655,2020-04-15T23:00:04Z,#Playlist II 외출 준비할 때 틀어놓는 흥겨운 플레이리스트,yellow mixtape,3,392466,5049,103,360.0,2236,2020-04-15,23:00:04,304000.0
656,2019-09-29T14:20:51Z,#Playlist II 이걸 듣는 내 인생도 룰루랄라~,yellow mixtape,3,377325,4554,110,409.0,1958,2019-09-29,14:20:51,304000.0
657,2019-07-19T02:00:01Z,"#Playlist ll 여름밤, 시원한 맥주 한잔과 듣기 좋은 팝송",yellow mixtape,3,343496,4279,79,324.0,1581,2019-07-19,02:00:01,304000.0
658,2019-05-03T02:00:00Z,"#Playlist ll 아름다운 날, 아름다운 너와 아름다운 노래를",yellow mixtape,0,342705,4880,87,554.0,2139,2019-05-03,02:00:00,304000.0
659,2019-08-30T02:00:00Z,#Playlist II 이 구역의 감각적인 힙스터는 나야!,yellow mixtape,3,328629,3901,80,344.0,1843,2019-08-30,02:00:00,304000.0
660,2019-06-21T02:33:49Z,#Playlist ll 휴식이 필요할 때 꺼내 듣는 상쾌한 트로피카,yellow mixtape,3,305618,3290,78,220.0,2435,2019-06-21,02:33:49,304000.0
661,2019-09-06T02:00:00Z,#Playlist II 로맨스 영화 속 주인공처럼,yellow mixtape,3,304405,5260,48,364.0,2310,2019-09-06,02:00:00,304000.0
662,2020-05-28T23:00:14Z,#Playlist II 에어컨 대신 틀어놓는 시원한 플레이리스트,yellow mixtape,3,295391,4504,100,460.0,1982,2020-05-28,23:00:14,304000.0
663,2019-11-13T05:11:44Z,#Playlist II 들으면 마음이 편안해지는 팝송들 10곡 ＃ 플레이리스트,yellow mixtape,4,293614,3798,59,277.0,2096,2019-11-13,05:11:44,304000.0
664,2020-01-31T06:30:01Z,"#Playlist II 불안한 날들이지만, 오늘 하루도 느낌있게",yellow mixtape,4,280678,3255,72,253.0,2511,2020-01-31,06:30:01,304000.0
665,2019-09-22T14:00:00Z,"#Playlist ll 새벽녘, 그 감성속으로",yellow mixtape,3,279493,3660,46,327.0,2291,2019-09-22,14:00:00,304000.0
666,2019-12-05T09:02:19Z,#Playlist II 이 노래들이 크리스마스 선물 같았으면 좋겠다. ＃ 플레이리스트,yellow mixtape,3,278217,6597,81,388.0,2375,2019-12-05,09:02:19,304000.0
667,2019-07-26T02:04:00Z,"#Playlist ll 꾸리꾸리 비오는 날에도 좋은 점이 있다면, 그건 바로",yellow mixtape,3,276925,3771,67,454.0,1861,2019-07-26,02:04:00,304000.0
668,2019-08-16T02:00:02Z,#Playlist II 이유없이 공허한 그런 날에,yellow mixtape,4,273418,4649,62,449.0,2389,2019-08-16,02:00:02,304000.0
669,2019-12-23T22:00:09Z,#Playlist II 음악만이 나라에서 허락하는 유일한 마약이니까..🤘,yellow mixtape,3,272411,3593,53,185.0,2079,2019-12-23,22:00:09,304000.0
670,2019-11-08T08:00:05Z,#Playlist II 나답게 살기로 결심한 당신을 위한 팝송,yellow mixtape,3,240434,4204,61,291.0,2082,2019-11-08,08:00:05,304000.0
671,2019-11-21T23:00:08Z,#Playlist  II 불타는 금요일엔 흥겨운 라틴 리듬과 함께 ft.골반주의,yellow mixtape,4,237826,3636,68,271.0,1932,2019-11-21,23:00:08,304000.0
672,2019-06-28T02:00:00Z,#Playlist ll 은은히 빛나는 보석 같은 팝송 9곡,yellow mixtape,3,233309,3079,56,208.0,1639,2019-06-28,02:00:00,304000.0
673,2019-06-21T14:00:04Z,#Playlist ll 천천히 음미하며 듣기 좋은 Chill한 팝송,yellow mixtape,3,220253,2396,56,147.0,2109,2019-06-21,14:00:04,304000.0
674,2019-12-31T03:41:29Z,#Playlist II 그렇게 지나온 시간들과 함께,yellow mixtape,3,203667,2989,39,156.0,2363,2019-12-31,03:41:29,304000.0
675,2020-05-06T23:00:01Z,#Playlist II 자신감이 필요할 때 꺼내듣는 플레이리스트,yellow mixtape,3,197035,3118,56,186.0,1945,2020-05-06,23:00:01,304000.0
676,2019-05-24T02:00:04Z,#Playlist ll 낭만적인 사랑이 있다면 이런 느낌일 거야,yellow mixtape,3,187421,2231,32,221.0,1994,2019-05-24,02:00:04,304000.0
677,2020-04-30T23:00:05Z,#Playlist II 치명적인게 죄라면 이 플레이리스트는 무기징역..💘,yellow mixtape,3,151302,2608,44,307.0,2292,2020-04-30,23:00:05,304000.0
678,2019-05-27T15:23:52Z,"#Playlist II 나만 알기 아까운 아티스트 ""Lolo Zouaï""(롤로 주아이)",yellow mixtape,3,147787,2582,40,246.0,959,2019-05-27,15:23:52,304000.0
679,2019-10-30T14:15:00Z,#Playlist II 늦가을 따뜻함과 쓸쓸함 그 사이 속에서,yellow mixtape,3,146513,2075,26,229.0,2114,2019-10-30,14:15:00,304000.0
680,2020-02-07T15:15:00Z,#Playlist II 그루비함 속에 피어나는 아름다운 몸짓,yellow mixtape,4,145792,1910,31,206.0,2382,2020-02-07,15:15:00,304000.0
681,2020-10-13T23:00:01Z,#playlist II 운동세포 자극하는 신나는 플레이리스트,yellow mixtape,3,143011,2542,41,171.0,2349,2020-10-13,23:00:01,304000.0
682,2019-10-24T14:00:04Z,"#Playlist II 나만 알기 아까운 아티스트 ""엘라 메이""",yellow mixtape,3,142897,3222,36,253.0,1299,2019-10-24,14:00:04,304000.0
683,2020-03-12T14:00:04Z,#Playlist ll 감정이 파도처럼 밀려오는 날,yellow mixtape,3,136256,2449,40,307.0,2214,2020-03-12,14:00:04,304000.0
684,2020-05-13T23:00:09Z,#Playlist II 집중할때 듣기 좋은 플레이리스트 2탄,yellow mixtape,3,135386,2317,30,315.0,3600,2020-05-13,23:00:09,304000.0
685,2020-04-20T23:00:09Z,"#Playlist II 있잖아, 네 뒤에는 항상 내가 있을게",yellow mixtape,3,131337,2205,35,260.0,1959,2020-04-20,23:00:09,304000.0
686,2019-12-17T02:00:14Z,"#Playlist II 나만 알기 아까운 아티스트 ""해리 스타일스""",yellow mixtape,0,126274,2674,27,145.0,1329,2019-12-17,02:00:14,304000.0
687,2019-07-21T14:06:37Z,"#Playlist II 나만 알기 아까운 아티스트 ""톰 미쉬""",yellow mixtape,3,119776,2035,24,210.0,1484,2019-07-21,14:06:37,304000.0
688,2020-06-28T23:00:07Z,"#Playlist II 네가 있으면 손전등은 따로 필요없어, 너는 나에게 빛이거든",yellow mixtape,4,117364,1955,39,232.0,2517,2020-06-28,23:00:07,304000.0
689,2019-11-28T14:15:01Z,#Playlist II 마음에 안개가 끼었을 때,yellow mixtape,3,114550,1980,21,263.0,2350,2019-11-28,14:15:01,304000.0
690,2019-07-14T15:08:34Z,"#Playlist II 나만 알기 아까운 아티스트 ""시그리드""",yellow mixtape,3,113791,1910,19,241.0,960,2019-07-14,15:08:34,304000.0
691,2020-01-21T02:00:01Z,"#Playlist II 나만 알기 아까운 아티스트 ""할시""",yellow mixtape,3,112804,1984,19,138.0,1155,2020-01-21,02:00:01,304000.0
692,2020-09-29T23:00:05Z,#playlist II 휴일을 맞이하며 듣는 기분좋은 플레이리스트,yellow mixtape,3,112060,1453,38,166.0,1947,2020-09-29,23:00:05,304000.0
693,2020-03-19T03:00:11Z,#Playlist ll 우리들이 같이 만든 보물같은 플레이리스트,yellow mixtape,3,102707,1572,25,327.0,1925,2020-03-19,03:00:11,304000.0
694,2020-07-19T23:00:05Z,#Playlist II 보라색을 음악으로 표현한다면.,yellow mixtape,3,98537,1603,32,184.0,2164,2020-07-19,23:00:05,304000.0
695,2019-05-20T17:13:17Z,"#Playlist II 나만 알기 아까운 아티스트 ""KOTA The Friend"" (코타 더 프렌드)",yellow mixtape,3,94658,1648,20,274.0,1032,2019-05-20,17:13:17,304000.0
696,2020-11-09T23:00:06Z,#PLAYLIST II 내 귀를 자극하는 감각적인 노래,yellow mixtape,0,94181,1574,18,84.0,1857,2020-11-09,23:00:06,304000.0
697,2020-07-12T23:00:04Z,#Playlist II 몽글몽글한 기억들이 떠오르는 플레이리스트,yellow mixtape,3,88011,1301,15,141.0,2387,2020-07-12,23:00:04,304000.0
698,2020-04-10T14:15:00Z,#Playlist II 외로울 때 하나씩 꺼내듣는 플레이리스트,yellow mixtape,4,87499,1386,21,150.0,2164,2020-04-10,14:15:00,304000.0
699,2019-11-17T22:00:00Z,"#Playlist II 나만 알기 아까운 아티스트 ""영블러드""",yellow mixtape,3,84579,1576,15,124.0,965,2019-11-17,22:00:00,304000.0
700,2020-07-23T23:00:10Z,#Playlist II 강렬함을 음악으로 표현한다면,yellow mixtape,3,83419,1179,35,128.0,1971,2020-07-23,23:00:10,304000.0
701,2020-04-05T23:00:04Z,#EVENT II 온전한 어른이 되는 울퉁불퉁한 길을 따라,yellow mixtape,5,74992,1204,23,368.0,1838,2020-04-05,23:00:04,304000.0
702,2019-09-08T14:22:39Z,#Event II 음악으로 먼저 만나보는 영화 '미드90' & [영화티켓이벤트],yellow mixtape,3,74703,1236,14,151.0,2202,2019-09-08,14:22:39,304000.0
703,2020-11-15T23:00:05Z,#Playlist II 어째서 넌 이토록 아무렇지 않은 표정으로 나를 뒤흔드는 걸까? ft. 광고,yellow mixtape,3,67355,1572,15,175.0,2024,2020-11-15,23:00:05,304000.0
704,2020-10-21T12:15:12Z,#Playlist II 꼭꼭 숨겨두었던 보물 같은 K-Indie Vol 1.,yellow mixtape,3,66383,2023,22,152.0,1883,2020-10-21,12:15:12,304000.0
705,2020-02-12T22:30:01Z,"#Playlist II 나만 알기 아까운 아티스트 ""루이스 카팔디""",yellow mixtape,3,63328,869,12,80.0,1280,2020-02-12,22:30:01,304000.0
706,2020-10-30T10:00:29Z,#playlist II 오늘 하루 고생한 당신을 위한 Cheers🍺 with CASS,yellow mixtape,3,62298,1148,21,189.0,1885,2020-10-30,10:00:29,304000.0
707,2020-12-01T23:15:12Z,#playlist II 지루함에 여드름이 날 것만 같아,yellow mixtape,3,57264,780,15,116.0,1942,2020-12-01,23:15:12,304000.0
708,2019-06-25T15:18:58Z,"#Playlist II 나만 알기 아까운 아티스트 ""레지 스노우""",yellow mixtape,3,52837,901,21,108.0,1162,2019-06-25,15:18:58,304000.0
709,2020-06-04T03:00:05Z,#EVENT II 나의 첫 번째 슈퍼스타를 떠올리며 듣는 플레이리스트,yellow mixtape,3,46261,624,6,174.0,1866,2020-06-04,03:00:05,304000.0
710,2021-02-01T12:00:18Z,#PLAYLIST II 난 너라는 행성의 주위를 맴도는 Satellite🚀,yellow mixtape,3,42887,905,3,104.0,2120,2021-02-01,12:00:18,304000.0
711,2019-07-30T13:00:12Z,"#Event II 주황빛, 감성이 필요한 당신을 위한 선물(공연티켓 이벤트) & [YellowMixtape X Onstage]",yellow mixtape,3,38533,447,14,109.0,2052,2019-07-30,13:00:12,304000.0
712,2019-07-28T11:43:48Z,#Interview II Hersh(허시) : 음악 인터뷰,yellow mixtape,3,38418,744,9,102.0,1040,2019-07-28,11:43:48,304000.0
713,2019-10-12T14:00:01Z,#Interview II DEPT(뎁트) : 음악 인터뷰,yellow mixtape,5,35575,498,8,66.0,907,2019-10-12,14:00:01,304000.0
714,2019-11-04T14:44:52Z,#Interview II Nody Cika(노디 시카) : 음악 인터뷰,yellow mixtape,3,23052,333,5,65.0,1117,2019-11-04,14:44:52,304000.0
715,2021-03-01T23:00:12Z,#PLAYLIST​ II 침대에 누워 천장을 바라보니 별들이 쏟아졌다.,yellow mixtape,0,20268,453,6,59.0,1897,2021-03-01,23:00:12,304000.0
