,video_id,publish_time,title,channel_Id,channel_title,tags,views_count,likes_count,dislikes_count,favorites_count,comments_count,duration
226,WsjH2ICchhs,2020-04-09T07:02:47Z,[Playlist] 가볍게! 자극적이지 않은 달짝지근 데일리 팝!ㅣBest Popular Songs Of 2020,UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['playlist', '플레이리스트', '봄 노래', '팝송', '노래', '음악', '노래 추천', '음악 추천', '팝송 추천', '에센셜', 'essential', 'essential;', '좋은 노래', '좋은 노래 추천']",313152,3216,64,0,97.0,PT1H10M12S
227,LxbwkSxDusI,2020-03-02T04:28:30Z,[Playlist] 애플스토어에 흐르는 쿨 바이브!ㅣBest Popular Songs Of 2020,UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['essential;', 'essential', '에센셜', '팝송', '외국 노래', '노래 추천', '플레이리스트', 'playlist', '애플 노래', 'apple music', 'apple', '애플', '트렌디한 노래', '트렌디한 팝송']",312687,4673,54,0,153.0,PT1H18M1S
228,tKne10WKy34,2020-10-04T11:47:12Z,[Playlist] 선선한 가을에 듣기좋은 감성팝 리스트ㅣSentimental autumn pop,UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['가을 노래', '가을 팝송', '선선한', '가을', '감성적인', '감성적인 노래', '감성적인 팝송', 'essential', '에센셜']",309541,3948,75,0,131.0,PT1H12M6S
229,uXsdXHK_nsI,2021-03-02T04:11:01Z,[Playlist] 좋은 하루! 달짝지근 기분 좋아지는 Daily Pop 8ㅣsongs to make you feel happy 🌼,UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['에센셜', 'essential', '봄', '데일리팝', '기분전환', '팝송', '플레이리스트', '일상', '드라이브', '출근', '등교', '아침', '비타민', '팝', '음악', '노래']",303821,4261,42,0,116.0,PT1H16M15S
230,U6vjuljkP38,2020-12-26T07:40:30Z,[Playlist] 밖에 못 나가면 집에서 혼자 놀면 돼ㅣ연말 텐션 끌어올릴 기분전환 POP ⚡ㅣ2020 best have fun alone at home playlist ⚡,UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['essential', '에센셜', '팝송', '플레이리스트', '기분전환', '경쾌한', '신나는', '홈파티', '연말', '연말파티', '코로나', '집콕', '지루할때', '음악', '그루브한', '훵키한', 'Funky']",300595,3167,61,0,101.0,PT1H42M16S
231,iuw7gVeChRU,2019-12-17T01:03:36Z,[Playlist] 겨울비가 유독 사랑스런 오늘ㅣ겨울밤 분위기의 팝 플레이리스트ㅣBest Popular Songs Of 2019,UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['음악', '플레이리스트', 'playlist', '팝송', '팝', 'pop', '가을', '가을 노래', '가을 팝송', '밤', '새벽', '센치한', '센치한 노래', '밤에 듣기 좋은 노래', '밤에 듣기 좋은 팝송', '감성적인', '인디팝', '해외 인디', '팝송 추천', '사운드 클라우드', '카페', '카페 음악', '가을에 듣기 좋은 팝송', '싸클', '사클', '겨울', '겨울비', '겨울비 노래', '비오는날 듣기 좋은 노래', '비 오는 날 노래', '우울한 노래', '비올때듣기좋은 노래', '비올때듣기좋은팝송', '비팝송', 'rain', 'rain pop song', '멜랑꼴리', '멜랑콜리', '멜랑콜리한 감성', '감성 팝', '감성 팝송', '감성적인 팝송', '감성적인 노래', '카페음악', '카페뮤직', '카페 팝송', '카페에서 듣기 좋은', 'cafe music', 'cafe pop', '겨울 팝송', '겨울 노래', '분위기 좋은 음악', '분위기 좋은 노래', '완전 좋은 팝송', '카페에서 듣기 좋은 노래', '카페 팝']",296418,5932,59,0,149.0,PT1H11M24S
232,r-hnJtdBes4,2020-10-23T05:15:10Z,"[Playlist] 시원한 공기, 후드집업과 이어폰만 있으면 돼🎧ㅣAll you need is a hoodie zip-up and earphones🎧",UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['에센셜', 'essential', '가을', '선선한', '산책', '시원한', '음악', '플레이리스트', '기분전환', '팝송']",291713,3658,54,0,142.0,PT49M56S
233,Mc0-EzZAd2I,2019-12-19T02:08:40Z,"[Playlist] 수영 못하면 돌아가주시죠,, 듣는 순간 빠져들테니깐!ㅣ스타일리쉬한 느낌의 매력만점 일렉팝 ㅣBest Electro Pop Of 2019",UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['음악', '플레이리스트', 'playlist', '팝송', '팝', 'pop', '출근', '등교', '출근길', '월요병', '출근송', '신나는', '경쾌한', '기분좋은', '감각적인', '팝송 추천', '미국 감성', '미국', '십대 감성', '틴에이저', '싸클', '사클', '가을에 듣기 좋은 노래', '신나는 노래', '기분 좋은', '기분 좋은 노래', '짱좋은 노래', '짱신나는 팝', '카페', '카페 음악', '편집샵', '편집샵 음악', '상쾌한', '아침', '아침에 듣기 좋은 노래', '아침 팝송', '모닝 팝송', '신나는 팝송', '인기 팝송', '기분 좋은 팝송', '좋은 노래', '좋은 팝송', '2019', '외국 노래', '외국 음악', '느낌있는', '기분좋은 노래', '달콤한 노래', '달콤한 팝송', 'sweet', 'sweet pop', 'sweet popsong', 'drive', 'drive pop', 'drive popsong', '드라이브', '드라이브 팝송', '드라이브 팝', '주말에 듣기 좋은 노래', '주말에 듣기 좋은 팝', '주말 팝', '뒹굴뒹굴', '일렉트로닉', '일렉트로팝', 'electro pop', 'electronica', 'EDM']",289026,2824,45,0,135.0,PT1H36M48S
234,NQC_IqQT1SE,2020-05-15T06:41:18Z,[Playlist] 옥상이 피크닉 장소가 되는 산뜻 playlistㅣrooftop picnic vibe,UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['playlist', '플레이리스트', '팝송', '노래', '음악', '노래 추천', '음악 추천', '팝송 추천', '에센셜', 'essential', 'essential;', '좋은 노래', '좋은 노래 추천', '애센셜']",280815,4093,71,0,89.0,PT48M40S
235,Uc20YSleGBw,2021-01-10T03:43:53Z,[Playlist] 들어봤어? 요즘 북미에서 뜨는 팝! ✨ㅣ유튜브 트렌딩 Top15 : 2021년 1월 ✨ㅣYouTube Trending Top 15 : January 2021,UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['에센셜', 'essential', '트렌디한', '트렌디팝', '팝송', '최신팝', '인기팝', '음악', '플레이리스트', '벅스뮤직', '벅스', '편집숍', '매장음악']",280656,3491,65,0,121.0,PT47M9S
236,uxGG83TF8_U,2021-02-04T06:44:27Z,[Playlist] 안녕? 우리 친구할래?ㅣ풋풋한 하이틴 영화 브금 같은 생기발랄 POP 🍊ㅣfeel like i'm in a teen movie!,UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['essential', '에센셜', '벅스', '데일리팝', '기분전환', '데이트', '설렘', '달달한', '팝송', '플레이리스트', '썸', '하이틴', '10대', '틴에이저', '청춘', '신나는', '경쾌한', '화창한', '드라이브']",276020,3316,48,0,95.0,PT1H2M43S
237,mvvO5f1oydM,2020-01-10T00:34:04Z,[Playlist] 고당고당고당♬ㅣ가볍게 듣기좋은 트렌디 팝ㅣBest Popular Songs Of 2020,UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['음악', '플레이리스트', 'playlist', '팝송', '팝', 'pop', '출근', '등교', '출근길', '월요병', '출근송', '신나는', '경쾌한', '기분좋은', '감각적인', '팝송 추천', '미국 감성', '미국', '십대 감성', '틴에이저', '싸클', '사클', '가을에 듣기 좋은 노래', '신나는 노래', '기분 좋은', '기분 좋은 노래', '짱좋은 노래', '짱신나는 팝', '카페', '카페 음악', '편집샵', '편집샵 음악', '상쾌한', '아침', '아침에 듣기 좋은 노래', '아침 팝송', '모닝 팝송', '굿모닝팝스', '신나는 팝송', '인기 팝송', '기분 좋은 팝송', '좋은 노래', '좋은 팝송', '2019', '외국 노래', '외국 음악', '느낌있는', '기분좋은 노래', '달콤한 노래', '달콤한 팝송', 'sweet', 'sweet pop', 'sweet popsong', 'drive', 'drive pop', 'drive popsong', '드라이브', '드라이브 팝송', '드라이브 팝', '주말에 듣기 좋은 노래', '주말에 듣기 좋은 팝', '주말 팝', '뒹굴뒹굴', '모닝', '상큼한 팝송', '상큼한 노래', '상큼발랄']",270443,2668,53,0,148.0,PT1H25M19S
238,8r7JiZRHSfs,2020-11-30T03:15:21Z,"[Playlist] 푸근한 크리스마스 가족영화 한 편 본 것만 같은 느낌 🎁⛪ㅣ색다른 감동, 크리스마스 클래식 스페셜ㅣBest Classical Christmas Music 🎄",UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['크리스마스', '캐롤', '클래식', 'christmas', 'carol', 'classical', '겨울', '음악', '플레이리스트', '벅스', 'bugs', '에센셜', 'essential', '클래식한']",268348,5404,34,0,232.0,PT2H2M55S
239,1DUynp9IfV8,2020-05-18T06:30:39Z,[Playlist] 공허한 밤을 채우는 세련된 팝송 🌑ㅣan empty night 🌑,UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['playlist', '플레이리스트', '팝송', '노래', '음악', '노래 추천', '음악 추천', '팝송 추천', '에센셜', 'essential', 'essential;', '좋은 노래', '좋은 노래 추천', '애센셜']",258544,3583,49,0,120.0,PT1H5M24S
240,TekGMbYdDlE,2021-01-18T15:10:49Z,[Playlist] 고생했어요 오늘도ㅣ이불 속에서 듣는 나른한 SLOW POP 3ㅣhave a wonderful dream tonight 🌙,UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['essential', '에센셜', '새벽', '새벽감성', '밤', '나른한', '나른해지는', '감성팝', '팝송', '해외', '플레이리스트', '음악', '감성적인', '이불속', '한파', '겨울', '추위', '추울때', '포근한', '잔잔한']",258187,3037,35,0,131.0,PT1H32M26S
241,VCGConkZjyU,2020-01-13T07:03:02Z,[Playlist] FLEX하고픈 이 기분!ㅣ리듬타기 좋은 시원시원한 그루브 팝ㅣBest Popular Songs Of 2020,UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['음악', '플레이리스트', 'playlist', '팝송', '팝', 'pop', '출근', '등교', '출근길', '월요병', '출근송', '신나는', '경쾌한', '기분좋은', '감각적인', '팝송 추천', '미국 감성', '미국', '십대 감성', '틴에이저', '가을에 듣기 좋은 노래', '신나는 노래', '기분 좋은', '기분 좋은 노래', '짱좋은 노래', '짱신나는 팝', '카페 음악', '편집샵', '편집샵 음악', '상쾌한', '아침', '아침에 듣기 좋은 노래', '아침 팝송', '모닝 팝송', '신나는 팝송', '인기 팝송', '기분 좋은 팝송', '좋은 노래', '좋은 팝송', '외국 노래', '외국 음악', '느낌있는', '기분좋은 노래', '달콤한 노래', '달콤한 팝송', 'sweet', 'sweet pop', 'sweet popsong', 'drive', 'drive pop', 'drive popsong', '드라이브', '드라이브 팝송', '드라이브 팝', '주말에 듣기 좋은 노래', '주말에 듣기 좋은 팝', '주말 팝', '뒹굴뒹굴', '모닝', '상큼한 팝송', '상큼한 노래', '힙하고 신나는', '힙하고 신나는 노래', '힙하고 신나는 팝']",257459,2809,46,0,80.0,PT50M41S
242,BqF1ototqMM,2020-03-08T02:17:51Z,"[Playlist] 포근한 봄맞이, 달콤한 프렌치 팝ㅣBest Popular Songs Of 2020",UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['essential;', 'essential', '에센셜', '팝송', '외국 노래', '노래 추천', '플레이리스트', 'playlist', '봄', '봄 노래', 'spring', 'spring vibe', 'french', 'frech song', '샹송', '프렌치 팝']",257106,6581,39,0,152.0,PT1H12M12S
243,fOW7NfjsP54,2019-12-12T00:50:31Z,[Playlist] 갓 내린 커피를 닮은 따스한 음악 한 잔ㅣ추위를 녹여주는 따뜻한 카페 플레이리스트ㅣBest Popular Songs Of 2019,UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['음악', '플레이리스트', 'playlist', '팝송', '팝', 'pop', '가을', '가을 노래', '가을 팝송', '밤', '새벽', '센치한', '센치한 노래', '밤에 듣기 좋은 노래', '밤에 듣기 좋은 팝송', '감성적인', '인디팝', '해외 인디', '팝송 추천', '사운드 클라우드', '카페', '카페 음악', '가을 카페', '가을에 듣기 좋은 노래', '가을에 듣기 좋은 팝송', '싸클', '사클', '겨울', '겨울비', '겨울비 노래', '비오는날 듣기 좋은 노래', '비 오는 날 노래', '우울한 노래', '비올때듣기좋은 노래', '비올때듣기좋은팝송', '비팝송', 'rain', 'rain pop song', '멜랑꼴리', '멜랑콜리', '멜랑콜리한 감성', '감성 팝', '감성 팝송', '감성적인 팝송', '감성적인 노래', '카페음악', '카페뮤직', '카페 팝송', '카페에서 듣기 좋은', 'cafe music', 'cafe pop']",256448,3151,47,0,89.0,PT1H7M30S
244,fq6qxhNK36c,2019-10-24T05:32:43Z,[Playlist] 미국 틴에이저 감성의 신나는 팝송 모음ㅣ트렌디하고 신나는 팝송 모음ㅣBest Popular Songs Of 2019,UCSGC87iX0QhnIfUOI_B_Rdg,essential;,"['음악', '플레이리스트', 'playlist', '팝송', '가을', '가을팝', '가을팝송', '팝', 'pop', '가을 노래', '가을 팝송', '출근', '등교', '출근길', '월요병', '출근송', '신나는', '경쾌한', '기분좋은', '감각적인', '팝송 추천', '미국 감성', '미국', '십대 감성', '틴에이저', '싸클', '사클', '가을에 듣기 좋은 노래', '신나는 노래', '기분 좋은', '기분 좋은 노래', '짱좋은 노래', '짱신나는 팝', '카페', '카페 음악', '편집샵', '편집샵 음악', '상쾌한', '아침', '아침에 듣기 좋은 노래', '아침 팝송', '모닝 팝송', '굿모닝팝스', '신나는 팝송', '인기 팝송', '기분 좋은 팝송', '좋은 노래', '좋은 팝송', '2019', '2019 Best Popular Song', '2019 Best popular songs of 2019', '외국 노래', '외국 음악']",254916,2444,46,0,53.0,PT1H35M8S
